8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.0,0.5937955555988211,1643596,15291,667636,15291,{'canny_lower': 10, 'canny_upper': 167, 'cc_area': 4705, 'closing_kernel_size': 3, 'distance_resolution': 8, 'hough_lines_treshold': 103, 'max_line_gap': 42, 'meters_around_line': 5, 'min_line_length': 20, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.02871045309672826,6777427,10043,6582844,7,{'canny_lower': 10, 'canny_upper': 167, 'cc_area': 4705, 'closing_kernel_size': 3, 'distance_resolution': 8, 'hough_lines_treshold': 103, 'max_line_gap': 42, 'meters_around_line': 5, 'min_line_length': 20, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.06301532549841082,8371408,63794,7843881,26,{'canny_lower': 10, 'canny_upper': 167, 'cc_area': 4705, 'closing_kernel_size': 3, 'distance_resolution': 8, 'hough_lines_treshold': 103, 'max_line_gap': 42, 'meters_around_line': 5, 'min_line_length': 20, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9953287474004159,0.08259097095881696,3029181,31255,2778998,146,{'canny_lower': 10, 'canny_upper': 167, 'cc_area': 4705, 'closing_kernel_size': 3, 'distance_resolution': 8, 'hough_lines_treshold': 103, 'max_line_gap': 42, 'meters_around_line': 5, 'min_line_length': 20, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9471433271192017,0.041719625426897666,3227354,18238,3092710,964,{'canny_lower': 10, 'canny_upper': 167, 'cc_area': 4705, 'closing_kernel_size': 3, 'distance_resolution': 8, 'hough_lines_treshold': 103, 'max_line_gap': 42, 'meters_around_line': 5, 'min_line_length': 20, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.0126788697256075,3999489,16661,3948780,9,{'canny_lower': 10, 'canny_upper': 167, 'cc_area': 4705, 'closing_kernel_size': 3, 'distance_resolution': 8, 'hough_lines_treshold': 103, 'max_line_gap': 42, 'meters_around_line': 5, 'min_line_length': 20, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.997921238018247,0.7457358442711306,47313,8659,12030,18,{'canny_lower': 10, 'canny_upper': 167, 'cc_area': 4705, 'closing_kernel_size': 3, 'distance_resolution': 8, 'hough_lines_treshold': 103, 'max_line_gap': 42, 'meters_around_line': 5, 'min_line_length': 20, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.910933599600599,0.9805301269838773,3305774,10015,64363,892,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.09515303537042667,0.9877290357557037,3619031,78936,44409,71425,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.021636240703177823,0.996704988714608,6931084,7395,22838,7235,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.09878687989071525,0.9734935654400084,3627987,67347,96165,60694,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.06898221591383485,0.9976930633549514,8897947,59885,20527,55754,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.02016009487103469,0.9978480713190679,11446476,57341,24632,56185,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.12808777429467086,0.998048615633389,16966929,15950,33109,13907,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.03611276722596031,0.9983989127569717,16146528,23482,25852,22634,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.43993198613563533,0.9788804548076291,1643596,15291,34712,8564,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.06950114507617246,0.9956394956375038,6777427,10043,29553,9345,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.2473743612251936,0.9974733043712599,8371408,63794,21152,48013,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.06152615581506959,0.9912639753121388,3029181,31255,26463,29332,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.018697225572979495,0.9989192384845295,3227354,18238,3488,17897,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.03847308084748815,0.9956866989757942,3999489,16661,17251,16020,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.11340801478230743,0.9792446050768288,47313,8659,982,7677,{'canny_lower': 13, 'canny_upper': 87, 'cc_area': 7285, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 42, 'max_line_gap': 2, 'meters_around_line': 3, 'min_line_length': 9, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 3}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.0,0.7987956829474732,3305774,10015,665136,10015,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9490980034458295,0.28524127038425484,3619031,78936,2586734,4018,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.7893171061528059,0.6586314637075528,6931084,7395,2366054,1558,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.8129686548769804,0.03745823786027902,3627987,67347,3492089,12596,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.8280036737079403,0.43770175299987735,8897947,59885,5003300,10300,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.7906907797213163,0.6776337101479966,11446476,57341,3689958,12002,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.8324764890282131,0.5000875526737927,16966929,15950,8481979,2672,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.8424750873009114,0.23951198672556728,16146528,23482,12279241,3699,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.0,0.7349792771459653,1643596,15291,435587,15291,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.6853529821766404,0.068700112889449,6777427,10043,6311817,3160,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9979621908016428,0.07886546683664208,8371408,63794,7711193,130,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.6851383778595425,0.26592369356601664,3029181,31255,2223650,9841,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.8665423840333369,0.10171986091392515,3227354,18238,2899068,2434,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9981993877918492,0.02429510369949761,3999489,16661,3902321,30,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.0,1.0,47313,8659,0,8659,{'canny_lower': 34, 'canny_upper': 199, 'cc_area': 7337, 'closing_kernel_size': 3, 'distance_resolution': 4, 'hough_lines_treshold': 46, 'max_line_gap': 43, 'meters_around_line': 8, 'min_line_length': 10, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.9878182725911133,0.8154825465987693,3305774,10015,609973,122,{'canny_lower': 39, 'canny_upper': 163, 'cc_area': 4275, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 129, 'max_line_gap': 23, 'meters_around_line': 8, 'min_line_length': 34, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9994172494172494,0.21031043945188643,3619031,78936,2857911,46,{'canny_lower': 39, 'canny_upper': 163, 'cc_area': 4275, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 129, 'max_line_gap': 23, 'meters_around_line': 8, 'min_line_length': 34, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.7072346179851251,0.7594028581964957,6931084,7395,1667599,2165,{'canny_lower': 39, 'canny_upper': 163, 'cc_area': 4275, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 129, 'max_line_gap': 23, 'meters_around_line': 8, 'min_line_length': 34, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9718472983206379,0.42639568443878106,3627987,67347,2081029,1896,{'canny_lower': 39, 'canny_upper': 163, 'cc_area': 4275, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 129, 'max_line_gap': 23, 'meters_around_line': 8, 'min_line_length': 34, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9903648659931535,0.780730880954899,8897947,59885,1951045,577,{'canny_lower': 39, 'canny_upper': 163, 'cc_area': 4275, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 129, 'max_line_gap': 23, 'meters_around_line': 8, 'min_line_length': 34, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.8605186515756614,0.6779360739497466,11446476,57341,3686497,7998,{'canny_lower': 39, 'canny_upper': 163, 'cc_area': 4275, 'closing_kernel_size': 3, 'distance_resolution': 3, 'hough_lines_treshold': 129, 'max_line_gap': 23, 'meters_around_line': 8, 'min_line_length': 34, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
